,summary,config,name
56,"{'_timestamp': 1686360712.5217342, 'val_acc_balanced': 0.5, 'trainer/global_step': 1869, '_wandb': {'runtime': 102}, 'val_acc': 0.6964980544747081, '_runtime': 102.12720918655396, 'val_loss': 0.6339168548583984, 'train_loss': 0.656553328037262, 'val_acc_rec': 0.6964980544747081, 'val_acc_rec_balanced': 0.5, '_step': 46, 'epoch': 9}","{'weights': 'under_50_task', 'task_name': 'medication', 'train_frac': 1, 'freeze_encoder': True}",hearty-blaze-860
57,"{'val_acc_rec': 0.7159533073929961, 'val_acc_balanced': 0.5566195908374679, 'trainer/global_step': 1869, 'val_acc_rec_balanced': 0.5537530439765077, '_step': 46, 'val_acc': 0.705518217191369, '_runtime': 99.80695796012878, 'val_loss': 0.598008930683136, 'epoch': 9, '_wandb': {'runtime': 99}, '_timestamp': 1686360508.847301, 'train_loss': 0.59160977602005}","{'weights': 'pathological_task', 'task_name': 'medication', 'train_frac': 1, 'freeze_encoder': True}",expert-bee-859
58,"{'_step': 46, 'val_acc': 0.6964980544747081, '_runtime': 99.23903894424438, '_timestamp': 1686360307.084373, 'train_loss': 0.6819789409637451, 'val_acc_rec_balanced': 0.5, 'epoch': 9, '_wandb': {'runtime': 99}, 'val_loss': 0.6334660053253174, 'val_acc_rec': 0.6964980544747081, 'val_acc_balanced': 0.5, 'trainer/global_step': 1869}","{'weights': 'under_50_task', 'task_name': 'medication', 'train_frac': 1, 'freeze_encoder': True}",zany-silence-858
59,"{'_wandb': {'runtime': 100}, 'val_acc': 0.7058719490626105, '_runtime': 100.96947741508484, 'val_loss': 0.5994270443916321, 'trainer/global_step': 1869, 'val_acc_rec_balanced': 0.5481664517977367, '_step': 46, 'epoch': 9, '_timestamp': 1686360105.9740293, 'train_loss': 0.67119300365448, 'val_acc_rec': 0.708171206225681, 'val_acc_balanced': 0.564271854774648}","{'weights': 'pathological_task', 'task_name': 'medication', 'train_frac': 1, 'freeze_encoder': True}",true-water-857
60,"{'epoch': 9, '_runtime': 61.49566078186035, 'val_loss': 0.8965469002723694, 'val_acc_rec': 0.48249027237354086, 'val_acc_balanced': 0.5185076006687259, 'val_acc_rec_balanced': 0.5105955425648521, '_step': 9, '_wandb': {'runtime': 61}, 'val_acc': 0.4978776087725504, '_timestamp': 1686359902.6369758, 'trainer/global_step': 29}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 50, 'freeze_encoder': True}",lucky-forest-856
61,"{'val_acc_rec_balanced': 0.5, '_step': 9, '_wandb': {'runtime': 60}, 'val_acc': 0.46303501945525294, 'val_loss': 1.0352013111114502, 'val_acc_rec': 0.46303501945525294, 'val_acc_balanced': 0.5, 'epoch': 9, '_runtime': 61.25253367424011, '_timestamp': 1686359754.0963917, 'trainer/global_step': 29}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 50, 'freeze_encoder': True}",genial-mountain-855
62,"{'val_loss': 1.397266149520874, 'trainer/global_step': 29, 'val_acc_rec_balanced': 0.5325782486907806, '_step': 9, 'val_acc': 0.5435090201627166, '_runtime': 60.525649070739746, 'val_acc_rec': 0.556420233463035, 'val_acc_balanced': 0.5224490982163617, 'epoch': 9, '_wandb': {'runtime': 60}, '_timestamp': 1686359605.832353}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 50, 'freeze_encoder': True}",usual-cherry-854
63,"{'val_loss': 0.8642547726631165, '_timestamp': 1686359458.3219612, 'val_acc_rec': 0.5136186770428015, 'val_acc_balanced': 0.5130506748153807, 'trainer/global_step': 29, '_runtime': 59.89559316635132, 'epoch': 9, '_wandb': {'runtime': 59}, 'val_acc': 0.5176865935620799, 'val_acc_rec_balanced': 0.5083424674217514, '_step': 9}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 50, 'freeze_encoder': True}",whole-plant-853
64,"{'_step': 9, '_wandb': {'runtime': 60}, 'val_acc': 0.4527767951892466, '_runtime': 60.736130475997925, 'epoch': 9, 'val_loss': 0.7517086267471313, '_timestamp': 1686359310.4048386, 'val_acc_rec': 0.4591439688715953, 'val_acc_balanced': 0.46099744245524293, 'trainer/global_step': 29, 'val_acc_rec_balanced': 0.4668737060041408}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 50, 'freeze_encoder': True}",vague-energy-852
65,"{'epoch': 9, 'trainer/global_step': 29, 'val_acc_rec': 0.5330739299610895, 'val_acc_balanced': 0.5400336023737559, '_step': 9, '_wandb': {'runtime': 60}, 'val_acc': 0.5366112486735055, '_runtime': 61.1235773563385, 'val_loss': 1.6586798429489136, '_timestamp': 1686359162.5169923, 'val_acc_rec_balanced': 0.5368712702472294}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 50, 'freeze_encoder': True}",sunny-microwave-851
66,"{'_step': 9, 'val_acc_rec': 0.5486381322957199, 'val_acc_rec_balanced': 0.535744732675679, '_timestamp': 1686359015.711188, 'val_acc_balanced': 0.5483580784092292, 'trainer/global_step': 29, 'epoch': 9, '_wandb': {'runtime': 57}, 'val_acc': 0.5611956137247966, '_runtime': 57.72350811958313, 'val_loss': 0.7901106476783752}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 50, 'freeze_encoder': True}",fine-sponge-850
67,"{'_wandb': {'runtime': 58}, '_runtime': 58.526084423065186, '_timestamp': 1686358872.6314833, 'trainer/global_step': 29, 'val_acc_rec_balanced': 0.48331506515649736, '_step': 9, 'epoch': 9, 'val_acc': 0.5281216837637072, 'val_loss': 0.7312546968460083, 'val_acc_rec': 0.5097276264591439, 'val_acc_balanced': 0.5033090311223304}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 50, 'freeze_encoder': True}",leafy-snowball-849
68,"{'val_loss': 0.7253506183624268, '_timestamp': 1686358727.0956428, 'val_acc_rec': 0.46303501945525294, 'val_acc_rec_balanced': 0.5, '_step': 9, 'val_acc': 0.46303501945525294, '_runtime': 60.91400074958801, 'val_acc_balanced': 0.5, 'trainer/global_step': 29, 'epoch': 9, '_wandb': {'runtime': 60}}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 50, 'freeze_encoder': True}",azure-thunder-848
69,"{'_step': 9, 'epoch': 9, '_wandb': {'runtime': 61}, '_timestamp': 1686358579.6717224, 'val_acc': 0.4467633533781394, '_runtime': 61.9850435256958, 'val_loss': 0.888275146484375, 'val_acc_rec': 0.42412451361867703, 'val_acc_balanced': 0.4525055081321066, 'trainer/global_step': 29, 'val_acc_rec_balanced': 0.4302155644866642}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 50, 'freeze_encoder': True}",revived-wave-847
70,"{'train_loss': 0.5865833163261414, 'trainer/global_step': 79, 'val_acc_rec_balanced': 0.5318170746559494, '_wandb': {'runtime': 63}, '_runtime': 63.812443017959595, 'val_loss': 0.7106758952140808, '_timestamp': 1686358432.105164, 'val_acc_balanced': 0.527954462417378, '_step': 10, 'epoch': 9, 'val_acc': 0.5350194552529183, 'val_acc_rec': 0.5369649805447471}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 20, 'freeze_encoder': True}",fine-frog-846
71,"{'_step': 10, '_runtime': 62.39013576507568, 'val_loss': 0.766637921333313, 'train_loss': 0.5370994210243225, 'val_acc_balanced': 0.53124411820064, 'epoch': 9, '_wandb': {'runtime': 61}, 'val_acc': 0.5129112133003184, '_timestamp': 1686358281.1274838, 'val_acc_rec': 0.5252918287937743, 'trainer/global_step': 79, 'val_acc_rec_balanced': 0.5440872000974303}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 20, 'freeze_encoder': True}",fine-salad-845
72,"{'val_acc_rec': 0.5291828793774319, 'val_acc_balanced': 0.5495828766289124, '_wandb': {'runtime': 53}, 'val_acc': 0.5622568093385214, '_runtime': 53.77599811553955, 'val_loss': 0.6868072152137756, '_timestamp': 1686358133.502972, 'train_loss': 0.6744436025619507, 'val_acc_rec_balanced': 0.5141578370478626, '_step': 10, 'epoch': 9, 'trainer/global_step': 79}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 20, 'freeze_encoder': True}",autumn-flower-844
73,"{'val_acc': 0.5286522815705695, '_timestamp': 1686357991.4549594, 'val_acc_rec': 0.5408560311284046, 'val_acc_balanced': 0.5042764141229614, 'train_loss': 0.6606870293617249, 'trainer/global_step': 79, 'val_acc_rec_balanced': 0.5123005724028742, '_step': 10, 'epoch': 9, '_wandb': {'runtime': 61}, '_runtime': 61.62385940551758, 'val_loss': 0.7130542993545532}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 20, 'freeze_encoder': True}",zesty-tree-843
74,"{'val_acc': 0.4759462327555713, 'val_acc_rec': 0.490272373540856, 'val_loss': 0.8648624420166016, '_timestamp': 1686357842.1297376, 'train_loss': 0.6299455761909485, 'val_acc_balanced': 0.4851488026040456, '_step': 10, 'epoch': 9, '_wandb': {'runtime': 62}, '_runtime': 63.04531168937683, 'trainer/global_step': 79, 'val_acc_rec_balanced': 0.4999086591158202}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 20, 'freeze_encoder': True}",lemon-monkey-842
75,"{'val_acc': 0.4778917580474001, '_runtime': 61.521153688430786, 'val_acc_rec': 0.4863813229571984, 'trainer/global_step': 79, 'val_acc_rec_balanced': 0.4864511021800024, '_step': 10, 'epoch': 9, '_wandb': {'runtime': 61}, 'val_loss': 0.7095220685005188, '_timestamp': 1686357692.9841456, 'train_loss': 0.6889150738716125, 'val_acc_balanced': 0.48264799991142704}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 20, 'freeze_encoder': True}",colorful-pond-841
76,"{'trainer/global_step': 79, 'val_acc_rec_balanced': 0.5263670685665571, '_step': 10, 'epoch': 9, '_wandb': {'runtime': 59}, '_timestamp': 1686357542.1759622, 'train_loss': 0.6117037534713745, 'val_acc_rec': 0.5603112840466926, 'val_acc_balanced': 0.5320108280466337, 'val_acc': 0.5587194906261054, '_runtime': 59.5496871471405, 'val_loss': 0.7330009937286377}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 20, 'freeze_encoder': True}",summer-monkey-840
77,"{'val_acc_rec': 0.5214007782101168, '_step': 10, 'epoch': 9, '_wandb': {'runtime': 58}, 'val_acc': 0.5281216837637072, '_runtime': 59.122955083847046, 'val_loss': 0.7185975313186646, '_timestamp': 1686357391.0897632, 'val_acc_balanced': 0.501573554322915, 'val_acc_rec_balanced': 0.49302764584094505, 'train_loss': 0.6483662724494934, 'trainer/global_step': 79}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 20, 'freeze_encoder': True}",bumbling-haze-839
78,"{'trainer/global_step': 79, 'val_acc_rec_balanced': 0.4927536231884058, 'epoch': 9, '_wandb': {'runtime': 61}, 'val_acc': 0.5244074991156703, 'train_loss': 0.69101881980896, 'val_acc_balanced': 0.4903317058048516, '_step': 10, '_runtime': 62.386488914489746, 'val_loss': 0.6932640671730042, '_timestamp': 1686357244.7553148, 'val_acc_rec': 0.5291828793774319}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 20, 'freeze_encoder': True}",daily-galaxy-838
79,"{'val_acc': 0.45507605235231696, '_runtime': 63.0559401512146, 'val_acc_balanced': 0.44544181308887193, 'epoch': 9, '_wandb': {'runtime': 62}, '_timestamp': 1686357095.299044, 'train_loss': 0.6479768753051758, 'val_acc_rec': 0.4785992217898833, 'trainer/global_step': 79, 'val_acc_rec_balanced': 0.4682133723054439, '_step': 10, 'val_loss': 0.7529575228691101}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 20, 'freeze_encoder': True}",young-morning-837
80,"{'val_acc_rec': 0.556420233463035, '_step': 12, 'val_acc': 0.5433321542270959, '_runtime': 65.07962846755981, 'val_loss': 0.7114410400390625, '_timestamp': 1686356945.6330574, 'train_loss': 0.6544987559318542, 'val_acc_balanced': 0.5400336023737559, 'trainer/global_step': 169, 'epoch': 9, '_wandb': {'runtime': 64}, 'val_acc_rec_balanced': 0.5534039702837656}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 10, 'freeze_encoder': True}",lilac-haze-836
81,"{'_timestamp': 1686356792.3512278, 'val_acc_balanced': 0.5303846835176759, 'val_acc_rec_balanced': 0.5303251735476799, '_step': 12, 'val_acc': 0.5137955429784223, 'val_loss': 0.7273462414741516, 'train_loss': 0.6195957660675049, 'val_acc_rec': 0.5136186770428015, 'trainer/global_step': 169, 'epoch': 9, '_wandb': {'runtime': 66}, '_runtime': 66.53769874572754}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 10, 'freeze_encoder': True}",different-sound-835
82,"{'_wandb': {'runtime': 64}, 'val_acc': 0.5385567739653343, 'val_loss': 0.6949410438537598, '_timestamp': 1686356636.821962, 'train_loss': 0.699981153011322, 'val_acc_rec': 0.5369649805447471, 'val_acc_balanced': 0.5021658861172927, '_step': 12, 'trainer/global_step': 169, '_runtime': 65.02057886123657, 'val_acc_rec_balanced': 0.5, 'epoch': 9}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 10, 'freeze_encoder': True}",stilted-surf-834
83,"{'_step': 12, '_wandb': {'runtime': 64}, 'val_acc': 0.4913335691545808, '_runtime': 64.91063690185547, '_timestamp': 1686356483.090097, 'val_acc_balanced': 0.46676575768647377, 'epoch': 9, 'val_loss': 0.7140569090843201, 'train_loss': 0.6549085378646851, 'val_acc_rec': 0.5019455252918288, 'trainer/global_step': 169, 'val_acc_rec_balanced': 0.4714407502131288}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 10, 'freeze_encoder': True}",elated-meadow-833
84,"{'_runtime': 64.94921135902405, 'val_loss': 0.7413272857666016, '_timestamp': 1686356328.630649, 'trainer/global_step': 179, 'val_acc_rec_balanced': 0.5, '_step': 12, 'epoch': 9, 'val_acc': 0.46303501945525294, 'val_acc_balanced': 0.5, '_wandb': {'runtime': 64}, 'train_loss': 0.650532066822052, 'val_acc_rec': 0.46303501945525294}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 10, 'freeze_encoder': True}",trim-capybara-832
85,"{'train_loss': 0.6672903895378113, 'val_acc_rec': 0.46303501945525294, 'val_acc_rec_balanced': 0.5, '_wandb': {'runtime': 67}, 'val_loss': 0.71451336145401, '_timestamp': 1686356177.1735442, '_runtime': 68.06399607658386, 'val_acc_balanced': 0.5, 'trainer/global_step': 179, '_step': 12, 'epoch': 9, 'val_acc': 0.46303501945525294}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 10, 'freeze_encoder': True}",astral-field-831
86,"{'_timestamp': 1686356021.1141264, 'train_loss': 0.5966871380805969, 'val_acc_rec': 0.5369649805447471, '_step': 12, 'epoch': 9, 'val_acc': 0.5369649805447471, 'val_acc_balanced': 0.5, 'trainer/global_step': 189, 'val_acc_rec_balanced': 0.5, '_wandb': {'runtime': 68}, '_runtime': 68.43257546424866, 'val_loss': 0.6981915831565857}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 10, 'freeze_encoder': True}",icy-jazz-830
87,"{'train_loss': 0.6166557669639587, 'val_acc_rec_balanced': 0.5, 'epoch': 9, '_timestamp': 1686355864.3436046, 'val_acc': 0.5369649805447471, '_runtime': 66.37929654121399, 'val_loss': 0.7064710259437561, 'val_acc_rec': 0.5369649805447471, 'val_acc_balanced': 0.5, 'trainer/global_step': 189, '_step': 12, '_wandb': {'runtime': 65}}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 10, 'freeze_encoder': True}",scarlet-sky-829
88,"{'trainer/global_step': 159, 'val_acc_rec_balanced': 0.5658567774936061, 'epoch': 9, '_runtime': 66.2415235042572, '_timestamp': 1686355711.2768235, 'val_acc_balanced': 0.5503094518439786, 'train_loss': 0.6777390837669373, 'val_acc_rec': 0.5642023346303502, '_step': 12, '_wandb': {'runtime': 65}, 'val_acc': 0.5472232048107535, 'val_loss': 0.6860249638557434}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 10, 'freeze_encoder': True}",absurd-waterfall-828
89,"{'val_acc_balanced': 0.5, 'trainer/global_step': 159, 'val_acc_rec_balanced': 0.5, '_step': 12, '_runtime': 65.4651894569397, '_timestamp': 1686355557.8954804, 'train_loss': 0.6882206797599792, 'val_acc_rec': 0.5369649805447471, 'epoch': 9, '_wandb': {'runtime': 65}, 'val_acc': 0.5369649805447471, 'val_loss': 0.6911497712135315}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 10, 'freeze_encoder': True}",solar-cherry-827
90,"{'_step': 16, 'val_acc': 0.555535903784931, 'train_loss': 0.6967819929122925, 'val_acc_rec': 0.5525291828793775, 'val_acc_balanced': 0.5448760531880736, 'val_acc_rec_balanced': 0.5411033978808915, 'epoch': 9, '_wandb': {'runtime': 70}, '_runtime': 70.7612373828888, 'val_loss': 0.6824405193328857, '_timestamp': 1686355402.5654025, 'trainer/global_step': 369}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",autumn-lion-826
91,"{'trainer/global_step': 369, '_wandb': {'runtime': 69}, '_timestamp': 1686355241.1108153, 'train_loss': 0.689186692237854, 'val_acc_rec': 0.5369649805447471, 'val_loss': 0.6920706033706665, 'val_acc_balanced': 0.5, 'val_acc_rec_balanced': 0.5, '_step': 16, 'epoch': 9, 'val_acc': 0.5369649805447471, '_runtime': 69.80967330932617}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",volcanic-universe-825
92,"{'val_acc': 0.5592500884329679, 'train_loss': 0.691778302192688, 'val_acc_rec': 0.556420233463035, 'trainer/global_step': 369, 'val_acc_rec_balanced': 0.5580319084155402, '_step': 16, 'epoch': 9, '_wandb': {'runtime': 69}, '_runtime': 69.60231184959412, 'val_loss': 0.6859614253044128, '_timestamp': 1686355080.1863089, 'val_acc_balanced': 0.5610876761771902}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",curious-tree-824
93,"{'_wandb': {'runtime': 70}, 'val_acc': 0.527414220021224, '_runtime': 70.80230021476746, 'train_loss': 0.6523210406303406, 'val_acc_balanced': 0.5309963906511221, '_step': 16, 'val_loss': 0.7014445066452026, '_timestamp': 1686354920.3347952, 'val_acc_rec': 0.5408560311284046, 'trainer/global_step': 369, 'val_acc_rec_balanced': 0.5435391547923518, 'epoch': 9}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",pious-star-823
94,"{'_wandb': {'runtime': 71}, 'trainer/global_step': 359, '_runtime': 71.41437721252441, 'val_loss': 0.6930903792381287, '_timestamp': 1686354758.8862913, 'train_loss': 0.6930025815963745, 'val_acc_rec': 0.5369649805447471, '_step': 16, 'epoch': 9, 'val_acc': 0.5369649805447471, 'val_acc_balanced': 0.5, 'val_acc_rec_balanced': 0.5}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",vocal-terrain-822
95,"{'_wandb': {'runtime': 68}, '_timestamp': 1686354597.066626, 'train_loss': 0.6930138468742371, 'val_acc_balanced': 0.5, 'val_acc_rec': 0.5369649805447471, 'trainer/global_step': 359, 'val_acc_rec_balanced': 0.5, '_step': 16, 'epoch': 9, 'val_acc': 0.5369649805447471, '_runtime': 68.52549314498901, 'val_loss': 0.6930946707725525}","{'weights': 'pathological_task', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",colorful-breeze-821
96,"{'epoch': 9, 'val_acc_rec': 0.5369649805447471, 'val_acc_balanced': 0.5, 'trainer/global_step': 389, '_step': 16, '_wandb': {'runtime': 71}, 'val_acc': 0.5369649805447471, '_runtime': 72.15014505386353, 'val_loss': 0.685721755027771, '_timestamp': 1686354439.269786, 'train_loss': 0.6745404601097107, 'val_acc_rec_balanced': 0.5}","{'weights': 'under_50_task', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",treasured-galaxy-820
